573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:53;size=4	NZ_SDWP01000152.1	85.039	127	19	0	3	129	1	127	3.14e-20	101	NZ_SDWP01000152.1 Staphylococcus aureus strain SCPM-O-B-8475 map unlocalized plasmid unnamed NODE_152_length_3645_cov_118.061399, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:53;size=4	NZ_JACGYC010000002.1	85.841	113	16	0	26	138	429152	429040	4.90e-19	97.6	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:53;size=4	NZ_JACGYH010000003.1	85.841	113	16	0	26	138	164037	164149	4.90e-19	97.6	NZ_JACGYH010000003.1 Staphylococcus aureus strain SA2130 map unlocalized plasmid unnamed1 NODE_3_length_336323_cov_19.764840, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:54;size=4	NZ_JBSJXU010000003.1	87.500	120	15	0	20	139	31436	31317	1.34e-25	119	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:54;size=4	NZ_JBFRBT010000181.1	86.207	116	16	0	5	120	914	799	7.94e-21	103	NZ_JBFRBT010000181.1 Staphylococcus aureus strain SA_D1S_OM_E map unlocalized plasmid unnamed2 k141_202, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:5;size=4	NZ_JBSJXU010000003.1	85.156	128	19	0	2	129	25079	25206	7.94e-21	103	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:5;size=5	NZ_JBSJXU010000003.1	85.246	122	18	0	11	132	24443	24564	1.18e-19	99.6	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_JACGYC010000002.1	86.555	119	16	0	2	120	428840	428722	1.16e-22	109	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_JACGYH010000003.1	86.555	119	16	0	2	120	164349	164467	1.16e-22	109	NZ_JACGYH010000003.1 Staphylococcus aureus strain SA2130 map unlocalized plasmid unnamed1 NODE_3_length_336323_cov_19.764840, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_SDWQ01000010.1	85.714	119	17	0	8	126	3452	3334	2.82e-20	101	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_SDWQ01000010.1	85.714	119	17	0	2	120	3584	3466	2.82e-20	101	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_PXVB01000052.1	85.714	119	17	0	8	126	208	90	2.82e-20	101	NZ_PXVB01000052.1 Staphylococcus aureus strain SCPM-O-B-8380 map unlocalized plasmid unnamed NODE_52_length_853_cov_59.048209, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_PXVB01000052.1	85.714	119	17	0	2	120	340	222	2.82e-20	101	NZ_PXVB01000052.1 Staphylococcus aureus strain SCPM-O-B-8380 map unlocalized plasmid unnamed NODE_52_length_853_cov_59.048209, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:49;size=1	NZ_SDWP01000152.1	85.593	118	17	0	9	126	1	118	1.12e-19	99.6	NZ_SDWP01000152.1 Staphylococcus aureus strain SCPM-O-B-8475 map unlocalized plasmid unnamed NODE_152_length_3645_cov_118.061399, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:7;size=4	NZ_JBSJXU010000003.1	85.714	98	14	0	20	117	25274	25371	6.26e-15	83.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:7;size=4	NZ_JBSJXU010000003.1	85.714	98	14	0	17	114	31324	31421	6.26e-15	83.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:7;size=4	NZ_SDWQ01000010.1	85.149	101	15	0	17	117	3502	3602	2.47e-14	81.8	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:7;size=4	NZ_PXVB01000052.1	85.149	101	15	0	17	117	258	358	2.47e-14	81.8	NZ_PXVB01000052.1 Staphylococcus aureus strain SCPM-O-B-8380 map unlocalized plasmid unnamed NODE_52_length_853_cov_59.048209, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:37;size=4	NZ_JARYHX010000005.1	85.047	107	16	0	14	120	825	719	1.58e-15	85.7	NZ_JARYHX010000005.1 Staphylococcus aureus strain GE-MSSA39 plasmid unnamed3, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	NZ_JBSJXU010000003.1	88.462	104	12	0	17	120	31273	31376	2.77e-23	111	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	NZ_JBSJXU010000003.1	86.735	98	13	0	17	114	26072	26169	2.57e-17	91.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	NZ_JBSJXU010000003.1	86.735	98	13	0	17	114	26288	26385	2.57e-17	91.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	NZ_JBSJXU010000003.1	85.577	104	15	0	17	120	31345	31448	4.01e-16	87.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	NZ_JBSJXU010000003.1	85.047	107	16	0	8	114	31300	31406	1.58e-15	85.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	NZ_JACGYD010000002.1	86.275	102	14	0	1	102	391342	391443	2.57e-17	91.7	NZ_JACGYD010000002.1 Staphylococcus aureus strain SA2010 map unlocalized plasmid unnamed1 NODE_2_length_467021_cov_38.538977, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	87.500	104	13	0	17	120	31237	31340	6.75e-21	103	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	86.916	107	14	0	8	114	30652	30758	2.67e-20	101	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	86.916	107	14	0	8	114	31192	31298	2.67e-20	101	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.981	107	15	0	8	114	26651	26757	6.50e-18	93.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.981	107	15	0	8	114	26687	26793	6.50e-18	93.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.981	107	15	0	8	114	26795	26901	6.50e-18	93.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.981	107	15	0	8	114	30616	30722	6.50e-18	93.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.577	104	15	0	17	120	25148	25251	4.01e-16	87.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.577	104	15	0	17	120	25184	25287	4.01e-16	87.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.714	98	14	0	17	114	26840	26937	6.26e-15	83.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.714	98	14	0	17	114	30553	30650	6.26e-15	83.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.149	101	15	0	20	120	30592	30692	2.47e-14	81.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	NZ_JBSJXU010000003.1	85.149	101	15	0	8	108	31300	31400	2.47e-14	81.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:6;size=4	NZ_SDWQ01000010.1	85.714	119	17	0	2	120	3358	3476	2.67e-20	101	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:6;size=4	NZ_PXVB01000052.1	85.714	119	17	0	2	120	114	232	2.67e-20	101	NZ_PXVB01000052.1 Staphylococcus aureus strain SCPM-O-B-8380 map unlocalized plasmid unnamed NODE_52_length_853_cov_59.048209, whole genome shotgun sequence
573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:6;size=4	NZ_JARYIE010000002.1	85.149	101	15	0	20	120	3267	3367	2.47e-14	81.8	NZ_JARYIE010000002.1 Staphylococcus aureus strain GE-MRSA14 plasmid unnamed, whole genome shotgun sequence
573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:7;size=3	NZ_JBSJXU010000003.1	86.325	117	16	0	1	117	31287	31403	1.71e-21	105	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20563|accn|UIVY01000004_1|accn|UIVY01000004_1:1;size=2	NZ_JBSJXU010000003.1	85.577	104	15	0	9	112	25950	25847	3.93e-16	87.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20563|accn|UIVY01000004_1|accn|UIVY01000004_1:1;size=2	NZ_JBSJXU010000003.1	85.263	95	14	0	9	103	31169	31075	3.79e-13	77.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20563|accn|UIVY01000004_1|accn|UIVY01000004_1:1;size=2	NZ_JBSJXU010000003.1	85.263	95	14	0	9	103	31403	31309	3.79e-13	77.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20563|accn|UIVY01000004_1|accn|UIVY01000004_1:3;size=2	NZ_JBSJXU010000003.1	85.455	110	16	0	3	112	31175	31066	2.52e-17	91.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20563|accn|UIVY01000004_1|accn|UIVY01000004_1:3;size=2	NZ_JBSJXU010000003.1	85.714	98	14	0	6	103	24957	24860	6.14e-15	83.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.58381|accn|JAURSH010000009_1|accn|JAURSH010000009_1:5;size=9	NZ_JACGYC010000002.1	85.417	96	14	0	6	101	428822	428727	9.58e-14	79.8	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.58381|accn|JAURSH010000009_1|accn|JAURSH010000009_1:5;size=9	NZ_JACGYH010000003.1	85.417	96	14	0	6	101	164367	164462	9.58e-14	79.8	NZ_JACGYH010000003.1 Staphylococcus aureus strain SA2130 map unlocalized plasmid unnamed1 NODE_3_length_336323_cov_19.764840, whole genome shotgun sequence
573.58381|accn|JAURSH010000009_1|accn|JAURSH010000009_1:5;size=9	NZ_JACGYS010000002.1	85.417	96	14	0	6	101	381552	381457	9.58e-14	79.8	NZ_JACGYS010000002.1 Staphylococcus aureus strain SA84 map unlocalized plasmid unnamed2 NODE_2_length_532077_cov_22.283668, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYD010000002.1	86.916	107	14	0	5	111	391373	391479	2.53e-20	101	NZ_JACGYD010000002.1 Staphylococcus aureus strain SA2010 map unlocalized plasmid unnamed1 NODE_2_length_467021_cov_38.538977, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JBSJXU010000003.1	86.139	101	14	0	5	105	25289	25389	9.65e-17	89.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYC010000002.1	85.047	107	16	0	5	111	429010	429116	1.51e-15	85.7	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYC010000002.1	85.149	101	15	0	5	105	428992	429092	2.35e-14	81.8	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYS010000002.1	85.047	107	16	0	5	111	381746	381852	1.51e-15	85.7	NZ_JACGYS010000002.1 Staphylococcus aureus strain SA84 map unlocalized plasmid unnamed2 NODE_2_length_532077_cov_22.283668, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYS010000002.1	85.149	101	15	0	5	105	381728	381828	2.35e-14	81.8	NZ_JACGYS010000002.1 Staphylococcus aureus strain SA84 map unlocalized plasmid unnamed2 NODE_2_length_532077_cov_22.283668, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYH010000003.1	85.047	107	16	0	5	111	164179	164073	1.51e-15	85.7	NZ_JACGYH010000003.1 Staphylococcus aureus strain SA2130 map unlocalized plasmid unnamed1 NODE_3_length_336323_cov_19.764840, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:7;size=4	NZ_JACGYH010000003.1	85.149	101	15	0	5	105	164197	164097	2.35e-14	81.8	NZ_JACGYH010000003.1 Staphylococcus aureus strain SA2130 map unlocalized plasmid unnamed1 NODE_3_length_336323_cov_19.764840, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	87.850	107	13	0	2	108	24866	24972	1.03e-22	109	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	86.916	107	14	0	5	111	25265	25371	2.51e-20	101	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	86.364	110	15	0	2	111	24830	24939	9.91e-20	99.6	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	85.981	107	15	0	2	108	25064	25170	6.12e-18	93.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	85.577	104	15	0	5	108	25955	26058	3.77e-16	87.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	85.577	104	15	0	5	108	31318	31421	3.77e-16	87.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_JBSJXU010000003.1	85.714	98	14	0	11	108	25037	25134	5.89e-15	83.8	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_SDWQ01000010.1	85.263	95	14	0	17	111	3328	3422	3.63e-13	77.8	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_SDWP01000152.1	85.263	95	14	0	17	111	124	30	3.63e-13	77.8	NZ_SDWP01000152.1 Staphylococcus aureus strain SCPM-O-B-8475 map unlocalized plasmid unnamed NODE_152_length_3645_cov_118.061399, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:11;size=3	NZ_PXVB01000052.1	85.263	95	14	0	17	111	84	178	3.63e-13	77.8	NZ_PXVB01000052.1 Staphylococcus aureus strain SCPM-O-B-8380 map unlocalized plasmid unnamed NODE_52_length_853_cov_59.048209, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:9;size=3	NZ_JBFRBT010000181.1	86.538	104	14	0	5	108	493	596	1.55e-18	95.6	NZ_JBFRBT010000181.1 Staphylococcus aureus strain SA_D1S_OM_E map unlocalized plasmid unnamed2 k141_202, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:9;size=3	NZ_JBSJXU010000003.1	86.139	101	14	0	11	111	25625	25725	9.55e-17	89.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.20193|accn|UFAN01000001_1|accn|UFAN01000001_1:9;size=3	NZ_JBSJXU010000003.1	85.859	99	14	0	1	99	31350	31448	1.49e-15	85.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:51;size=4	NZ_JBSJXU010000003.1	87.129	101	13	0	14	114	25899	25799	3.92e-19	97.6	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.55208|accn|JASBGZ010000004_1|accn|JASBGZ010000004_1:23;size=2	NZ_SDWQ01000010.1	87.129	101	13	0	1	101	3427	3327	3.84e-19	97.6	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.55208|accn|JASBGZ010000004_1|accn|JASBGZ010000004_1:23;size=2	NZ_PXVB01000052.1	87.129	101	13	0	1	101	183	83	3.84e-19	97.6	NZ_PXVB01000052.1 Staphylococcus aureus strain SCPM-O-B-8380 map unlocalized plasmid unnamed NODE_52_length_853_cov_59.048209, whole genome shotgun sequence
573.55208|accn|JASBGZ010000004_1|accn|JASBGZ010000004_1:23;size=2	NZ_SDWP01000152.1	87.129	101	13	0	1	101	25	125	3.84e-19	97.6	NZ_SDWP01000152.1 Staphylococcus aureus strain SCPM-O-B-8475 map unlocalized plasmid unnamed NODE_152_length_3645_cov_118.061399, whole genome shotgun sequence
573.55208|accn|JASBGZ010000004_1|accn|JASBGZ010000004_1:23;size=2	NZ_JACGYC010000002.1	87.234	94	12	0	1	94	428971	428878	2.37e-17	91.7	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.55208|accn|JASBGZ010000004_1|accn|JASBGZ010000004_1:23;size=2	NZ_JACGYS010000002.1	87.234	94	12	0	1	94	381707	381614	2.37e-17	91.7	NZ_JACGYS010000002.1 Staphylococcus aureus strain SA84 map unlocalized plasmid unnamed2 NODE_2_length_532077_cov_22.283668, whole genome shotgun sequence
573.41397|accn|JAGKZW010000082_1|accn|JAGKZW010000082_1:6;size=1	NZ_JARYHX010000005.1	85.263	95	14	0	5	99	683	777	3.44e-13	77.8	NZ_JARYHX010000005.1 Staphylococcus aureus strain GE-MSSA39 plasmid unnamed3, whole genome shotgun sequence
573.59059|accn|JAVLVI010000001_1|accn|JAVLVI010000001_1:17;size=4	NZ_JBSJXU010000003.1	85.321	109	16	0	1	109	30717	30609	8.95e-17	89.7	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
